"Group" "Gene.set" "Gene"
"3407" "" "Oxidoreductase activity" "PHF8"
"3408" "" "Oxidoreductase activity" "PHGDH"
"3409" "" "Oxidoreductase activity" "PHYH"
"3410" "" "Oxidoreductase activity" "PHYHD1"
"3411" "" "Oxidoreductase activity" "PIPOX"
"3412" "" "Oxidoreductase activity" "PIR"
"3413" "" "Oxidoreductase activity" "PLOD1"
"3414" "" "Oxidoreductase activity" "PLOD2"
"3415" "" "Oxidoreductase activity" "PLOD3"
"3416" "" "Oxidoreductase activity" "PNPO"
"3417" "" "Oxidoreductase activity" "POR"
"3418" "" "Oxidoreductase activity" "PPOX"
"3419" "" "Oxidoreductase activity" "PRDX1"
"3420" "" "Oxidoreductase activity" "PRDX2"
"3421" "" "Oxidoreductase activity" "PRDX3"
"3422" "" "Oxidoreductase activity" "PRDX4"
"3423" "" "Oxidoreductase activity" "PRDX5"
"3424" "" "Oxidoreductase activity" "PRDX6"
"3425" "" "Oxidoreductase activity" "PRODH"
"3426" "" "Oxidoreductase activity" "PRODH2"
"3427" "" "Oxidoreductase activity" "PRXL2B"
"3428" "" "Oxidoreductase activity" "PTGES2"
"3429" "" "Oxidoreductase activity" "PTGIS"
"3430" "" "Oxidoreductase activity" "PTGR1"
"3431" "" "Oxidoreductase activity" "PTGR2"
"3432" "" "Oxidoreductase activity" "PTGS1"
"3433" "" "Oxidoreductase activity" "PTGS2"
"3434" "" "Oxidoreductase activity" "PXDN"
"3435" "" "Oxidoreductase activity" "PXDNL"
"3436" "" "Oxidoreductase activity" "PYCR1"
"3437" "" "Oxidoreductase activity" "PYCR2"
"3438" "" "Oxidoreductase activity" "PYCR3"
"3439" "" "Oxidoreductase activity" "PYROXD1"
"3440" "" "Oxidoreductase activity" "PYROXD2"
"3441" "" "Oxidoreductase activity" "QDPR"
"3442" "" "Oxidoreductase activity" "QSOX1"
"3443" "" "Oxidoreductase activity" "QSOX2"
"3444" "" "Oxidoreductase activity" "RDH10"
"3445" "" "Oxidoreductase activity" "RDH11"
"3446" "" "Oxidoreductase activity" "RDH12"
"3447" "" "Oxidoreductase activity" "RDH13"
"3448" "" "Oxidoreductase activity" "RDH14"
"3449" "" "Oxidoreductase activity" "RDH16"
"3450" "" "Oxidoreductase activity" "RDH5"
"3451" "" "Oxidoreductase activity" "RDH8"
"3452" "" "Oxidoreductase activity" "RETSAT"
"3453" "" "Oxidoreductase activity" "RIOX1"
"3454" "" "Oxidoreductase activity" "RIOX2"
"3455" "" "Oxidoreductase activity" "RNLS"
"3456" "" "Oxidoreductase activity" "RPE65"
"3457" "" "Oxidoreductase activity" "RRM1"
"3458" "" "Oxidoreductase activity" "RRM2"
"3459" "" "Oxidoreductase activity" "RRM2B"
"3460" "" "Oxidoreductase activity" "RSAD1"
"3461" "" "Oxidoreductase activity" "RSBN1"
"3462" "" "Oxidoreductase activity" "RSBN1L"
"3463" "" "Oxidoreductase activity" "RTN4IP1"
"3464" "" "Oxidoreductase activity" "SARDH"
"3465" "" "Oxidoreductase activity" "SC5D"
"3466" "" "Oxidoreductase activity" "SCCPDH"
"3467" "" "Oxidoreductase activity" "SCD"
"3468" "" "Oxidoreductase activity" "SCD5"
"3469" "" "Oxidoreductase activity" "SCO2"
"3470" "" "Oxidoreductase activity" "SDHA"
"3471" "" "Oxidoreductase activity" "SDHAF4"
"3472" "" "Oxidoreductase activity" "SDHB"
"3473" "" "Oxidoreductase activity" "SDHC"
"3474" "" "Oxidoreductase activity" "SDHD"
"3475" "" "Oxidoreductase activity" "SDR16C5"
"3476" "" "Oxidoreductase activity" "SDR39U1"
"3477" "" "Oxidoreductase activity" "SDR42E1"
"3478" "" "Oxidoreductase activity" "SDR42E2"
"3479" "" "Oxidoreductase activity" "SDR9C7"
"3480" "" "Oxidoreductase activity" "SELENBP1"
"3481" "" "Oxidoreductase activity" "SELENOF"
"3482" "" "Oxidoreductase activity" "SELENOM"
"3483" "" "Oxidoreductase activity" "SELENON"
"3484" "" "Oxidoreductase activity" "SELENOT"
"3485" "" "Oxidoreductase activity" "SESN1"
"3486" "" "Oxidoreductase activity" "SESN2"
"3487" "" "Oxidoreductase activity" "SESN3"
"3488" "" "Oxidoreductase activity" "SH3BGRL3"
"3489" "" "Oxidoreductase activity" "SLC27A5"
"3490" "" "Oxidoreductase activity" "SMOX"
"3491" "" "Oxidoreductase activity" "SNCA"
"3492" "" "Oxidoreductase activity" "SOD1"
"3493" "" "Oxidoreductase activity" "SOD2"
"3494" "" "Oxidoreductase activity" "SOD3"
"3495" "" "Oxidoreductase activity" "SORD"
"3496" "" "Oxidoreductase activity" "SPR"
"3497" "" "Oxidoreductase activity" "SQLE"
"3498" "" "Oxidoreductase activity" "SQOR"
"3499" "" "Oxidoreductase activity" "SRD5A1"
"3500" "" "Oxidoreductase activity" "SRD5A2"
"3501" "" "Oxidoreductase activity" "SRD5A3"
"3502" "" "Oxidoreductase activity" "SRXN1"
"3503" "" "Oxidoreductase activity" "STAB1"
"3504" "" "Oxidoreductase activity" "STAB2"
"3505" "" "Oxidoreductase activity" "STEAP1"
"3506" "" "Oxidoreductase activity" "STEAP2"
"3507" "" "Oxidoreductase activity" "STEAP3"
"3508" "" "Oxidoreductase activity" "STEAP4"
"3509" "" "Oxidoreductase activity" "SUMF1"
"3510" "" "Oxidoreductase activity" "SUOX"
"3511" "" "Oxidoreductase activity" "SURF1"
"3512" "" "Oxidoreductase activity" "TBXAS1"
"3513" "" "Oxidoreductase activity" "TDH"
"3514" "" "Oxidoreductase activity" "TDO2"
"3515" "" "Oxidoreductase activity" "TECR"
"3516" "" "Oxidoreductase activity" "TECRL"
"3517" "" "Oxidoreductase activity" "TET1"
"3518" "" "Oxidoreductase activity" "TET2"
"3519" "" "Oxidoreductase activity" "TET3"
"3520" "" "Oxidoreductase activity" "TH"
"3521" "" "Oxidoreductase activity" "TM7SF2"
"3522" "" "Oxidoreductase activity" "TMEM189"
"3523" "" "Oxidoreductase activity" "TMLHE"
"3524" "" "Oxidoreductase activity" "TMX1"
"3525" "" "Oxidoreductase activity" "TMX2"
"3526" "" "Oxidoreductase activity" "TMX3"
"3527" "" "Oxidoreductase activity" "TP53I3"
"3528" "" "Oxidoreductase activity" "TPH1"
"3529" "" "Oxidoreductase activity" "TPH2"
"3530" "" "Oxidoreductase activity" "TPO"
"3531" "" "Oxidoreductase activity" "TRMT9B"
"3532" "" "Oxidoreductase activity" "TSTA3"
"3533" "" "Oxidoreductase activity" "TXN"
"3534" "" "Oxidoreductase activity" "TXN2"
"3535" "" "Oxidoreductase activity" "TXNDC12"
"3536" "" "Oxidoreductase activity" "TXNDC17"
"3537" "" "Oxidoreductase activity" "TXNDC2"
"3538" "" "Oxidoreductase activity" "TXNL1"
"3539" "" "Oxidoreductase activity" "TXNRD1"
"3540" "" "Oxidoreductase activity" "TXNRD2"
"3541" "" "Oxidoreductase activity" "TXNRD3"
"3542" "" "Oxidoreductase activity" "TYR"
"3543" "" "Oxidoreductase activity" "TYRP1"
"3544" "" "Oxidoreductase activity" "TYW5"
"3545" "" "Oxidoreductase activity" "UEVLD"
"3546" "" "Oxidoreductase activity" "UGDH"
"3547" "" "Oxidoreductase activity" "UQCR10"
"3548" "" "Oxidoreductase activity" "UQCR11"
"3549" "" "Oxidoreductase activity" "UQCRC1"
"3550" "" "Oxidoreductase activity" "UQCRFS1"
"3551" "" "Oxidoreductase activity" "UQCRFS1P1"
"3552" "" "Oxidoreductase activity" "UQCRH"
"3553" "" "Oxidoreductase activity" "UQCRHL"
"3554" "" "Oxidoreductase activity" "UQCRQ"
"3555" "" "Oxidoreductase activity" "UTY"
"3556" "" "Oxidoreductase activity" "VAT1"
"3557" "" "Oxidoreductase activity" "VAT1L"
"3558" "" "Oxidoreductase activity" "VCAM1"
"3559" "" "Oxidoreductase activity" "VKORC1"
"3560" "" "Oxidoreductase activity" "VKORC1L1"
"3561" "" "Oxidoreductase activity" "WDR93"
"3562" "" "Oxidoreductase activity" "WWOX"
"3563" "" "Oxidoreductase activity" "XDH"
"3564" "" "Oxidoreductase activity" "ZADH2"
"3565" "" "Response to oxidative stress" "ABCC2"
"3566" "" "Response to oxidative stress" "ABCD1"
"3567" "" "Response to oxidative stress" "ABL1"
"3568" "" "Response to oxidative stress" "ACOX2"
"3569" "" "Response to oxidative stress" "ADA"
"3570" "" "Response to oxidative stress" "ADAM9"
"3571" "" "Response to oxidative stress" "ADIPOQ"
"3572" "" "Response to oxidative stress" "ADNP2"
"3573" "" "Response to oxidative stress" "ADPRS"
"3574" "" "Response to oxidative stress" "AGAP3"
"3575" "" "Response to oxidative stress" "AIF1"
"3576" "" "Response to oxidative stress" "AIFM1"
"3577" "" "Response to oxidative stress" "AIFM2"
"3578" "" "Response to oxidative stress" "AKR1C3"
"3579" "" "Response to oxidative stress" "AKT1"
"3580" "" "Response to oxidative stress" "ALAD"
"3581" "" "Response to oxidative stress" "ALDH3B1"
"3582" "" "Response to oxidative stress" "ALOX5"
"3583" "" "Response to oxidative stress" "ALS2"
"3584" "" "Response to oxidative stress" "ANGPTL7"
"3585" "" "Response to oxidative stress" "ANKRD2"
"3586" "" "Response to oxidative stress" "ANKZF1"
"3587" "" "Response to oxidative stress" "ANXA1"
"3588" "" "Response to oxidative stress" "APEX1"
"3589" "" "Response to oxidative stress" "APOA4"
"3590" "" "Response to oxidative stress" "APOD"
"3591" "" "Response to oxidative stress" "APOE"
"3592" "" "Response to oxidative stress" "APP"
"3593" "" "Response to oxidative stress" "APTX"
"3594" "" "Response to oxidative stress" "AQP1"
"3595" "" "Response to oxidative stress" "AREG"
"3596" "" "Response to oxidative stress" "ARG1"
"3597" "" "Response to oxidative stress" "ARL6IP5"
"3598" "" "Response to oxidative stress" "ARNT"
"3599" "" "Response to oxidative stress" "ARNTL"
"3600" "" "Response to oxidative stress" "ATF4"
"3601" "" "Response to oxidative stress" "ATG7"
"3602" "" "Response to oxidative stress" "ATOX1"
"3603" "" "Response to oxidative stress" "ATP13A2"
"3604" "" "Response to oxidative stress" "ATP2A2"
"3605" "" "Response to oxidative stress" "ATP7A"
"3606" "" "Response to oxidative stress" "ATRN"
"3607" "" "Response to oxidative stress" "AXL"
"3608" "" "Response to oxidative stress" "BAD"
"3609" "" "Response to oxidative stress" "BAG5"
"3610" "" "Response to oxidative stress" "BAK1"
"3611" "" "Response to oxidative stress" "BCL2"
"3612" "" "Response to oxidative stress" "BMP7"
"3613" "" "Response to oxidative stress" "BNIP3"
"3614" "" "Response to oxidative stress" "BRF2"
"3615" "" "Response to oxidative stress" "BTK"
"3616" "" "Response to oxidative stress" "C19orf12"
"3617" "" "Response to oxidative stress" "CA3"
"3618" "" "Response to oxidative stress" "CAMKK2"
"3619" "" "Response to oxidative stress" "CAPN2"
"3620" "" "Response to oxidative stress" "CASP3"
"3621" "" "Response to oxidative stress" "CAT"
"3622" "" "Response to oxidative stress" "CBX8"
"3623" "" "Response to oxidative stress" "CCL19"
"3624" "" "Response to oxidative stress" "CCNA2"
"3625" "" "Response to oxidative stress" "CCR7"
"3626" "" "Response to oxidative stress" "CCS"
"3627" "" "Response to oxidative stress" "CD36"
"3628" "" "Response to oxidative stress" "CD38"
"3629" "" "Response to oxidative stress" "CDK1"
"3630" "" "Response to oxidative stress" "CDK2"
"3631" "" "Response to oxidative stress" "CFLAR"
"3632" "" "Response to oxidative stress" "CHD6"
"3633" "" "Response to oxidative stress" "CHRNA4"
"3634" "" "Response to oxidative stress" "CHUK"
"3635" "" "Response to oxidative stress" "COA8"
"3636" "" "Response to oxidative stress" "COL1A1"
"3637" "" "Response to oxidative stress" "CPEB2"
"3638" "" "Response to oxidative stress" "CRK"
"3639" "" "Response to oxidative stress" "CRYAB"
"3640" "" "Response to oxidative stress" "CRYGD"
"3641" "" "Response to oxidative stress" "CST3"
"3642" "" "Response to oxidative stress" "CTNNB1"
"3643" "" "Response to oxidative stress" "CYBA"
"3644" "" "Response to oxidative stress" "CYBB"
"3645" "" "Response to oxidative stress" "CYCS"
"3646" "" "Response to oxidative stress" "CYGB"
"3647" "" "Response to oxidative stress" "CYP1B1"
"3648" "" "Response to oxidative stress" "CYP2E1"
"3649" "" "Response to oxidative stress" "DAPK1"
"3650" "" "Response to oxidative stress" "DGKK"
"3651" "" "Response to oxidative stress" "DHCR24"
"3652" "" "Response to oxidative stress" "DHFR"
"3653" "" "Response to oxidative stress" "DHFRP1"
"3654" "" "Response to oxidative stress" "DHRS2"
"3655" "" "Response to oxidative stress" "DIABLO"
"3656" "" "Response to oxidative stress" "DNM2"
"3657" "" "Response to oxidative stress" "DPEP1"
"3658" "" "Response to oxidative stress" "DUOX1"
"3659" "" "Response to oxidative stress" "DUOX2"
"3660" "" "Response to oxidative stress" "DUSP1"
"3661" "" "Response to oxidative stress" "ECT2"
"3662" "" "Response to oxidative stress" "EDN1"
"3663" "" "Response to oxidative stress" "EEF2"
"3664" "" "Response to oxidative stress" "EGFR"
"3665" "" "Response to oxidative stress" "EGLN1"
"3666" "" "Response to oxidative stress" "EIF2S1"
"3667" "" "Response to oxidative stress" "ENDOG"
"3668" "" "Response to oxidative stress" "EPAS1"
"3669" "" "Response to oxidative stress" "EPX"
"3670" "" "Response to oxidative stress" "ERCC1"
"3671" "" "Response to oxidative stress" "ERCC2"
"3672" "" "Response to oxidative stress" "ERCC3"
"3673" "" "Response to oxidative stress" "ERCC6"
"3674" "" "Response to oxidative stress" "ERCC6L2"
"3675" "" "Response to oxidative stress" "ERCC8"
"3676" "" "Response to oxidative stress" "ERO1A"
"3677" "" "Response to oxidative stress" "ETFDH"
"3678" "" "Response to oxidative stress" "ETS1"
"3679" "" "Response to oxidative stress" "ETV5"
"3680" "" "Response to oxidative stress" "EZH2"
"3681" "" "Response to oxidative stress" "FABP1"
"3682" "" "Response to oxidative stress" "FANCC"
"3683" "" "Response to oxidative stress" "FANCD2"
"3684" "" "Response to oxidative stress" "FBLN5"
"3685" "" "Response to oxidative stress" "FBXO7"
"3686" "" "Response to oxidative stress" "FBXW7"
"3687" "" "Response to oxidative stress" "FER"
"3688" "" "Response to oxidative stress" "FGF8"
"3689" "" "Response to oxidative stress" "FKBP1B"
"3690" "" "Response to oxidative stress" "FOS"
"3691" "" "Response to oxidative stress" "FOSL1"
"3692" "" "Response to oxidative stress" "FOXO1"
"3693" "" "Response to oxidative stress" "FOXO3"
"3694" "" "Response to oxidative stress" "FUT8"
"3695" "" "Response to oxidative stress" "FXN"
"3696" "" "Response to oxidative stress" "FYN"
"3697" "" "Response to oxidative stress" "FZD1"
"3698" "" "Response to oxidative stress" "G6PD"
"3699" "" "Response to oxidative stress" "GATA4"
"3700" "" "Response to oxidative stress" "GCH1"
"3701" "" "Response to oxidative stress" "GCLC"
"3702" "" "Response to oxidative stress" "GCLM"
"3703" "" "Response to oxidative stress" "GGT7"
"3704" "" "Response to oxidative stress" "GJB2"
"3705" "" "Response to oxidative stress" "GLRX2"
"3706" "" "Response to oxidative stress" "GPR37"
"3707" "" "Response to oxidative stress" "GPR37L1"
"3708" "" "Response to oxidative stress" "GPX1"
"3709" "" "Response to oxidative stress" "GPX2"
"3710" "" "Response to oxidative stress" "GPX3"
"3711" "" "Response to oxidative stress" "GPX4"
"3712" "" "Response to oxidative stress" "GPX5"
"3713" "" "Response to oxidative stress" "GPX6"
"3714" "" "Response to oxidative stress" "GPX7"
"3715" "" "Response to oxidative stress" "GPX8"
"3716" "" "Response to oxidative stress" "GSKIP"
"3717" "" "Response to oxidative stress" "GSR"
"3718" "" "Response to oxidative stress" "GSS"
"3719" "" "Response to oxidative stress" "GSTP1"
"3720" "" "Response to oxidative stress" "GUCY1B1"
"3721" "" "Response to oxidative stress" "HAO1"
"3722" "" "Response to oxidative stress" "HBA1"
"3723" "" "Response to oxidative stress" "HBA2"
"3724" "" "Response to oxidative stress" "HBB"
"3725" "" "Response to oxidative stress" "HDAC2"
"3726" "" "Response to oxidative stress" "HDAC6"
"3727" "" "Response to oxidative stress" "HGF"
"3728" "" "Response to oxidative stress" "HIF1A"
"3729" "" "Response to oxidative stress" "HMOX1"
"3730" "" "Response to oxidative stress" "HMOX2"
"3731" "" "Response to oxidative stress" "HNRNPD"
"3732" "" "Response to oxidative stress" "HNRNPM"
"3733" "" "Response to oxidative stress" "HP"
"3734" "" "Response to oxidative stress" "HSF1"
"3735" "" "Response to oxidative stress" "HSPA1A"
"3736" "" "Response to oxidative stress" "HSPA1B"
"3737" "" "Response to oxidative stress" "HSPB1"
"3738" "" "Response to oxidative stress" "HSPD1"
"3739" "" "Response to oxidative stress" "HTRA2"
"3740" "" "Response to oxidative stress" "HYAL1"
"3741" "" "Response to oxidative stress" "HYAL2"
"3742" "" "Response to oxidative stress" "IDH1"
"3743" "" "Response to oxidative stress" "IL10"
"3744" "" "Response to oxidative stress" "IL18RAP"
"3745" "" "Response to oxidative stress" "IL6"
"3746" "" "Response to oxidative stress" "IMPACT"
"3747" "" "Response to oxidative stress" "INS"
"3748" "" "Response to oxidative stress" "IPCEF1"
"3749" "" "Response to oxidative stress" "JAK2"
"3750" "" "Response to oxidative stress" "JUN"
"3751" "" "Response to oxidative stress" "KCNA5"
"3752" "" "Response to oxidative stress" "KCNC2"
"3753" "" "Response to oxidative stress" "KDM6B"
"3754" "" "Response to oxidative stress" "KEAP1"
"3755" "" "Response to oxidative stress" "KLF2"
"3756" "" "Response to oxidative stress" "KLF4"
"3757" "" "Response to oxidative stress" "KPNA4"
"3758" "" "Response to oxidative stress" "KRT1"
"3759" "" "Response to oxidative stress" "LANCL1"
"3760" "" "Response to oxidative stress" "LCN2"
"3761" "" "Response to oxidative stress" "LDHA"
"3762" "" "Response to oxidative stress" "LIAS"
"3763" "" "Response to oxidative stress" "LONP1"
"3764" "" "Response to oxidative stress" "LPO"
"3765" "" "Response to oxidative stress" "LRRK2"
"3766" "" "Response to oxidative stress" "MACROH2A1"
"3767" "" "Response to oxidative stress" "MAP1LC3A"
"3768" "" "Response to oxidative stress" "MAP3K5"
"3769" "" "Response to oxidative stress" "MAPK1"
"3770" "" "Response to oxidative stress" "MAPK13"
"3771" "" "Response to oxidative stress" "MAPK3"
"3772" "" "Response to oxidative stress" "MAPK7"
"3773" "" "Response to oxidative stress" "MAPK8"
"3774" "" "Response to oxidative stress" "MAPK9"
"3775" "" "Response to oxidative stress" "MAPKAP1"
"3776" "" "Response to oxidative stress" "MAPT"
"3777" "" "Response to oxidative stress" "MB"
"3778" "" "Response to oxidative stress" "MBL2"
"3779" "" "Response to oxidative stress" "MCL1"
"3780" "" "Response to oxidative stress" "MCTP1"
"3781" "" "Response to oxidative stress" "MDM2"
"3782" "" "Response to oxidative stress" "MEAK7"
"3783" "" "Response to oxidative stress" "MELK"
"3784" "" "Response to oxidative stress" "MET"
"3785" "" "Response to oxidative stress" "MGAT3"
"3786" "" "Response to oxidative stress" "MGST1"
"3787" "" "Response to oxidative stress" "MICB"
"3788" "" "Response to oxidative stress" "MIR103A1"
"3789" "" "Response to oxidative stress" "MIR103A2"
"3790" "" "Response to oxidative stress" "MIR107"
"3791" "" "Response to oxidative stress" "MIR133A1"
"3792" "" "Response to oxidative stress" "MIR133A2"
"3793" "" "Response to oxidative stress" "MIR17"
"3794" "" "Response to oxidative stress" "MIR195"
"3795" "" "Response to oxidative stress" "MIR19A"
"3796" "" "Response to oxidative stress" "MIR21"
"3797" "" "Response to oxidative stress" "MIR29B1"
"3798" "" "Response to oxidative stress" "MIR29B2"
"3799" "" "Response to oxidative stress" "MIR34A"
"3800" "" "Response to oxidative stress" "MIR92A1"
"3801" "" "Response to oxidative stress" "MIR92A2"
"3802" "" "Response to oxidative stress" "MIRLET7B"
"3803" "" "Response to oxidative stress" "MMP14"
"3804" "" "Response to oxidative stress" "MMP2"
"3805" "" "Response to oxidative stress" "MMP3"
"3806" "" "Response to oxidative stress" "MMP9"
"3807" "" "Response to oxidative stress" "MPO"
"3808" "" "Response to oxidative stress" "MPV17"
"3809" "" "Response to oxidative stress" "MSRA"
"3810" "" "Response to oxidative stress" "MSRB2"
"3811" "" "Response to oxidative stress" "MSRB3"
"3812" "" "Response to oxidative stress" "MT-CO1"
"3813" "" "Response to oxidative stress" "MT-ND1"
"3814" "" "Response to oxidative stress" "MT-ND3"
"3815" "" "Response to oxidative stress" "MT-ND5"
"3816" "" "Response to oxidative stress" "MT-ND6"
"3817" "" "Response to oxidative stress" "MT3"
"3818" "" "Response to oxidative stress" "MTF1"
"3819" "" "Response to oxidative stress" "MTR"
"3820" "" "Response to oxidative stress" "MYB"
"3821" "" "Response to oxidative stress" "MYEF2"
"3822" "" "Response to oxidative stress" "NAPRT"
"3823" "" "Response to oxidative stress" "NCF1"
"3824" "" "Response to oxidative stress" "NCF2"
"3825" "" "Response to oxidative stress" "NCF4"
"3826" "" "Response to oxidative stress" "NCOA7"
"3827" "" "Response to oxidative stress" "NDUFA12"
"3828" "" "Response to oxidative stress" "NDUFA6"
"3829" "" "Response to oxidative stress" "NDUFB4"
"3830" "" "Response to oxidative stress" "NDUFS2"
"3831" "" "Response to oxidative stress" "NDUFS8"
"3832" "" "Response to oxidative stress" "NEIL1"
"3833" "" "Response to oxidative stress" "NET1"
"3834" "" "Response to oxidative stress" "NFE2L1"
"3835" "" "Response to oxidative stress" "NFE2L2"
"3836" "" "Response to oxidative stress" "NME2"
"3837" "" "Response to oxidative stress" "NME5"
